cell_id,2010002N04Rik,2410006H16Rik,Abcg1,Akap13,Alas1,Anxa2,Anxa6,Apoe,Aqp1,Arhgap25,Arhgef40,Arpc1b,Atp8b5,Atpase6,Basp1,Beta-s,Blnk,Blvrb,Btnl9,C1qc,Card6,Cbfa2t3,Cbr3,Ccl5,Ccnd2,Cd160,Cd2,Cd27,Cd52,Cd63,Cd7,Cd74,Cd9,Chd3,Cma1,Cnn2,Coro1a,Cpa3,Crip1,Cst3,Ctsw,Cxcl10,Cyp11a1,Dapp1,Ddah2,Dntt,Dok2,Egr1,Elane,Emb,Epsti1,Epx,Ermap,Ets1,Eya2,F2r,Fam117a,Fam132a,Fam176b,Fam46a,Fam65a,Fcnb,Flt3,Fxyd5,Galnt6,Gas5,Gata2,Gbp2,Gimap7,Gm2a,Gm5057,Gp9,Gpr56,Grap,Gstm1,Gzma,Gzmb,H1fx,H2-Aa,H2-Ab1,H2-Eb1,H2-T10,Hba-a2,Hbb-b1,Hdc,Hmox1,Hp,Id2,Ifi27l2a,Ifi30,Ifitm1,Igfbp4,Igtp,Il10ra,Il16,Il1rl1,Il2rb,Iqgap1,Iqgap2,Irf8,Itga2b,Itgax,Itgb2,Itgb7,Itm2c,Kdm5b,Kif21b,Klf1,Klf6,Klrb1c,Klrk1,Lat,Lck,Lgals1,Lgals3,Limd2,Lmo4,Lpar6,Lpcat2,Lpin2,Lsp1,Ly6c2,Ly6d,Malat1,Mcpt4,Mcpt8,Mfsd2b,Mpl,Mpo,Mrvi1,Ms4a4b,Msn,Mt2,Muc13,Mycn,Myct1,NAAA,Napsa,Nav1,Ndrg1,Nfe2,Nkg7,Nrgn,Olfm1,Optn,P4hb,Pbx1,Pf4,Pkm2,Plbd1,Plek,Pou2af1,Prg2,Prg3,Prkch,Prss34,Ptpn18,Ptprcap,Ptpre,Ptprs,Rab19,Rab37,Rapgef3,Rnf125,Rpl23,Rpl32,Runx1,S100a10,S100a4,S100a9,Scin,Sell,Selplg,Serpina3f,Sh2d2a,Shisa5,Slc22a3,Slc45a3,Slpi,Sox4,Spns2,Tbxa2r,Tcb,Tcf7,Thy1,Tmem176b,Tmsb10,Tnks1bp1,Tpsb2,Txnip,Tyrobp,Ube2c,Unc119,Vamp5,Vim,Xcl1,Ypel3,Zbtb16,Zfpm1,Zyx,time
W38859,0.0,2.6826625,0.0,0.0,0.0,0.0,0.0,4.2358427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6826625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6826625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.341021,0.0,0.0,2.6826625,0.0,0.0,0.0,0.0,0.0,4.2358427,0.0,0.0,0.0,0.0,0.0,2.6826625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.341021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6826625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0163093,0.0,0.0,3.7346158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6826625,0.0,0.0,0.0,0.0,2.6826625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6826625,2.6826625,3.341021,0.0,0.0,0.0,0.0,4.2358427,4.41575,2.6826625,0.0,0.0,0.0,0.0,0.0,2.6826625,0.0,0.0,0.0,3.341021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6826625,0.0,0.0,3.7346158,0.0,0.0,0.0,3.341021,0.0,0.0,0.0,0.0,0.0,2.6826625,0.010689337
W38860,0.0,1.3933861,0.0,1.3933861,1.3933861,0.0,0.0,0.0,1.9540108,0.0,0.0,0.0,0.0,0.0,0.0,1.9540108,0.0,3.1000595,0.0,0.0,0.0,1.9540108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3933861,1.3933861,0.0,0.0,0.0,1.3933861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1000595,0.0,0.0,0.0,1.3933861,3.6201084,0.0,0.0,2.3110893,0.0,0.0,0.0,0.0,1.3933861,0.0,0.0,0.0,0.0,0.0,0.0,1.3933861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3933861,2.9533887,2.3110893,0.0,0.0,0.0,0.0,0.0,1.9540108,0.0,0.0,2.3110893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3933861,3.6201084,0.0,0.0,0.0,0.0,0.0,2.3110893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3933861,0.0,0.0,0.0,0.0,1.9540108,0.0,2.5736704,0.0,0.0,0.0,3.2279441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3933861,0.0,1.3933861,2.5736704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2279441,3.5355284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3933861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7814455,0.0,0.19468029
W38861,0.0,1.4732987,0.0,1.4732987,3.4427376,2.044748,0.0,0.0,0.0,0.0,0.0,2.4061174,0.0,0.0,0.0,0.0,0.0,2.044748,0.0,0.0,0.0,2.044748,0.0,0.0,2.6710005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6710005,3.7223933,0.0,2.044748,2.4061174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8583927,1.4732987,1.4732987,0.0,0.0,0.0,0.0,0.0,1.4732987,1.4732987,0.0,0.0,1.4732987,0.0,0.0,1.4732987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0531344,0.0,0.0,1.4732987,1.4732987,0.0,0.0,0.0,0.0,0.0,2.044748,0.0,3.200518,0.0,0.0,0.0,0.0,1.4732987,0.0,0.0,1.4732987,0.0,0.0,1.4732987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.044748,0.0,0.0,0.0,0.0,0.0,1.4732987,0.0,2.4061174,1.4732987,0.0,0.0,0.0,0.0,3.200518,0.0,1.4732987,0.0,0.0,0.0,0.0,5.5476513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4061174,1.4732987,0.0,0.0,4.55578,0.0,0.0,3.0531344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4732987,2.044748,1.4732987,1.4732987,0.0,0.0,0.0,0.0,3.200518,2.6710005,1.4732987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4732987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.044748,0.0,0.0,0.0,1.4732987,2.044748,0.0,0.0,2.4061174,0.0,0.0,0.0,0.0,1.4732987,0.28734553
W38862,0.0,1.4586917,0.0,0.0,0.0,0.0,2.028235,0.0,3.3106394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8622952,0.0,0.0,0.0,2.028235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4586917,0.0,1.4586917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.028235,0.0,0.0,0.0,3.3106394,0.0,0.0,0.0,1.4586917,3.782012,0.0,1.4586917,1.4586917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.028235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.028235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4586917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.028235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4586917,0.0,3.782012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4586917,0.0,0.0,0.0,3.9220715,0.0,0.0,2.028235,0.0,2.8622952,0.0,0.0,0.0,3.1823077,0.0,0.0,0.0,0.0,1.4586917,0.0,0.0,1.4586917,0.0,0.0,0.0,1.4586917,2.028235,0.0,0.0,1.4586917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4586917,1.4586917,0.0,0.0,0.0,0.0,3.1823077,3.4243593,0.0,0.0,0.0,0.0,1.4586917,0.0,0.0,0.0,0.0,1.4586917,1.4586917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.028235,1.4586917,2.028235,1.4586917,0.0,0.0,0.0,0.0,0.0,0.17394882
W38863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6929832,0.0,0.0,0.0,2.642966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.642966,0.0,0.0,0.0,0.0,0.0,0.0,2.642966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2998903,0.0,0.0,2.642966,0.0,0.0,0.0,2.642966,0.0,0.0,0.0,0.0,0.0,2.642966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2998903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6929832,0.0,0.0,0.0,0.0,0.0,0.0,2.642966,0.0,0.0,0.0,0.0,0.0,3.2998903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2998903,0.0,3.2998903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3736033,0.0,0.0,0.0,0.0,5.6173215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.642966,0.0,2.642966,0.0,0.0,0.0,3.6929832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.642966,0.0,2.642966,0.0,0.0,0.0,0.0,3.2998903,3.2998903,0.0,2.642966,0.0,0.0,0.0,2.642966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6929832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.642966,0.0,0.0,0.0,3.2998903,0.0,0.0,0.0,2.642966,3.6929832,0.1153291
W38864,0.0,0.0,0.0,3.12721,0.0,0.0,0.0,3.5179539,2.476969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.476969,0.0,0.0,0.0,0.0,0.0,0.0,3.12721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.476969,0.0,0.0,0.0,2.476969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12721,0.0,0.0,2.476969,0.0,2.476969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.476969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7954297,0.0,0.0,0.0,0.0,3.5179539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5179539,0.0,3.12721,0.0,2.476969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.476969,0.0,0.0,2.476969,0.0,0.0,0.0,2.476969,3.5179539,4.0168447,2.476969,2.476969,0.0,0.0,2.476969,0.0,2.476969,0.0,0.0,0.0,3.12721,0.0,0.0,0.0,2.476969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.476969,0.0,0.0,0.0,0.0,3.5179539,0.0,0.055445593
W38865,0.0,0.0,0.0,2.624372,2.0012033,0.0,2.624372,0.0,0.0,0.0,0.0,0.0,0.0,2.0012033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0053785,0.0,0.0,0.0,2.0012033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0012033,3.673454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4961975,2.0012033,0.0,0.0,0.0,0.0,0.0,0.0,2.0012033,0.0,0.0,0.0,2.0012033,0.0,0.0,2.0012033,0.0,0.0,0.0,0.0,0.0,2.0012033,0.0,0.0,3.2806034,0.0,0.0,0.0,0.0,2.0012033,0.0,0.0,0.0,2.0012033,0.0,0.0,0.0,0.0,2.0012033,0.0,0.0,0.0,0.0,0.0,2.0012033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0012033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.673454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0012033,0.0,0.0,0.0,0.0,5.386925,0.0,0.0,2.0012033,0.0,0.0,0.0,0.0,0.0,2.0012033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4961975,0.0,0.0,3.4961975,0.0,2.0012033,0.0,0.0,0.0,0.0,0.0,2.0012033,2.0012033,0.0,0.0,0.0,0.0,2.0012033,2.0012033,3.673454,3.4961975,2.624372,2.624372,0.0,0.0,0.0,0.0,2.624372,2.624372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0053785,0.0,0.0,0.0,0.0,2.0012033,0.0,0.0,0.0,2.624372,0.0,2.0012033,0.0,2.0012033,0.0,0.207015
W38866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639763,0.0,0.0,0.0,3.920859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2473419,0.0,0.0,2.5923355,0.0,0.0,2.5923355,2.5923355,2.5923355,0.0,0.0,2.5923355,0.0,0.0,0.0,3.639763,0.0,0.0,3.2473419,0.0,0.0,0.0,3.2473419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.920859,0.0,0.0,0.0,0.0,0.0,0.0,2.5923355,2.5923355,2.5923355,0.0,0.0,0.0,0.0,0.0,0.0,3.2473419,0.0,3.2473419,0.0,0.0,0.0,0.0,0.0,0.0,2.5923355,0.0,0.0,3.2473419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5923355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5923355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2473419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2473419,0.0,0.0,0.0,0.0,4.604045,0.0,0.0,2.5923355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.920859,3.2473419,0.0,0.0,0.0,0.0,0.0,0.0,2.5923355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2473419,4.319694,2.5923355,2.5923355,0.0,0.0,0.0,0.0,0.0,3.2473419,0.0,0.0,0.0,0.0,0.0,0.0,2.5923355,0.0,0.0,0.0,0.0,2.5923355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5923355,0.0,2.5923355,2.5923355,0.08487583
W38867,2.945387,0.0,0.0,2.945387,0.0,0.0,0.0,2.945387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.945387,0.0,0.0,2.945387,0.0,0.0,0.0,3.6118915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.945387,0.0,2.945387,3.6118915,0.0,0.0,0.0,0.0,0.0,4.291446,0.0,0.0,0.0,2.945387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.945387,0.0,2.945387,0.0,0.0,0.0,0.0,0.0,0.0,2.945387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.945387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.945387,0.0,0.0,2.945387,2.945387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.945387,0.0,0.0,2.945387,0.0,0.0,0.0,0.0,0.0,2.945387,0.0,0.0,0.0,0.0,2.945387,0.0,0.0,2.945387,0.0,0.0,2.945387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0083156,0.0,0.0,0.0,0.0,0.0,0.0,3.6118915,0.0,0.0,0.0,0.0,0.0,0.0,2.945387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.945387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.945387,0.0,3.6118915,0.0,0.0,0.0,0.0,0.0,0.14715795
W38868,0.0,2.887543,0.0,0.0,2.248612,0.0,0.0,0.0,0.0,0.0,0.0,2.248612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.248612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5524383,0.0,2.248612,2.887543,0.0,0.0,0.0,2.887543,0.0,0.0,0.0,0.0,0.0,2.887543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.248612,0.0,2.248612,0.0,0.0,0.0,2.887543,0.0,2.248612,0.0,0.0,0.0,0.0,0.0,0.0,2.887543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.887543,0.0,2.248612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.248612,0.0,2.248612,0.0,0.0,0.0,0.0,2.887543,2.248612,0.0,0.0,0.0,0.0,0.0,0.0,4.2311544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.248612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.248612,0.0,0.0,0.0,0.0,0.0,0.0,3.2742624,3.2742624,0.0,2.248612,0.0,0.0,0.0,0.0,2.887543,2.887543,0.0,2.248612,0.0,0.0,0.0,2.248612,0.0,0.0,0.0,0.0,0.0,0.0,2.887543,0.0,0.0,0.0,2.248612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.248612,0.18137707
W38869,0.0,0.0,0.0,1.6442468,2.874041,0.0,2.2358274,0.0,0.0,0.0,0.0,2.2358274,0.0,0.0,0.0,0.0,0.0,1.6442468,0.0,0.0,0.0,1.6442468,0.0,0.0,2.2358274,0.0,0.0,0.0,0.0,1.6442468,0.0,0.0,0.0,1.6442468,0.0,0.0,2.874041,0.0,0.0,3.0858264,0.0,0.0,0.0,1.6442468,0.0,0.0,0.0,0.0,4.4854774,1.6442468,0.0,0.0,0.0,0.0,0.0,0.0,1.6442468,0.0,0.0,1.6442468,1.6442468,0.0,0.0,1.6442468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2358274,0.0,2.874041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2605035,0.0,0.0,0.0,1.6442468,1.6442468,0.0,0.0,1.6442468,0.0,0.0,1.6442468,0.0,2.2358274,0.0,0.0,0.0,0.0,1.6442468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.538547,0.0,1.6442468,0.0,0.0,0.0,0.0,0.0,2.874041,0.0,1.6442468,0.0,0.0,0.0,0.0,5.622895,0.0,0.0,0.0,0.0,1.6442468,0.0,0.0,0.0,1.6442468,0.0,0.0,0.0,2.2358274,0.0,0.0,0.0,4.012817,0.0,0.0,2.874041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2358274,0.0,0.0,2.6050076,0.0,0.0,0.0,1.6442468,3.4091578,3.6530964,1.6442468,0.0,0.0,0.0,0.0,1.6442468,1.6442468,0.0,0.0,1.6442468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4091578,0.0,0.0,0.0,0.0,1.6442468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6442468,0.28248754
W38870,0.0,1.9657996,0.0,1.4037192,0.0,0.0,0.0,0.0,2.9663992,0.0,0.0,0.0,0.0,1.4037192,0.0,0.0,0.0,2.9663992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4037192,2.3234587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4037192,0.0,0.0,0.0,2.3234587,0.0,0.0,0.0,0.0,3.4564145,0.0,0.0,1.4037192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4037192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4037192,1.4037192,0.0,0.0,0.0,0.0,1.4037192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1131673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4037192,0.0,0.0,0.0,1.4037192,0.0,0.0,3.1131673,0.0,3.2411256,0.0,0.0,0.0,2.9663992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3234587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4037192,0.0,0.0,0.0,0.0,3.633465,3.3545525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4037192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3234587,1.4037192,0.0,0.0,0.0,2.5863526,0.0,0.18912211
W38871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.959676,3.0715878,0.0,0.0,2.423746,0.0,2.423746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.423746,0.0,0.0,3.0715878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.461483,0.0,0.0,2.423746,0.0,0.0,0.0,2.423746,0.0,0.0,0.0,0.0,3.0715878,0.0,0.0,0.0,3.0715878,0.0,0.0,0.0,3.0715878,3.0715878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.423746,0.0,0.0,0.0,0.0,0.0,2.423746,0.0,0.0,0.0,0.0,0.0,2.423746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.461483,0.0,0.0,0.0,2.423746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.423746,0.0,3.461483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7412884,0.0,3.7412884,0.0,0.0,3.0715878,0.0,4.7376776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0715878,0.0,0.0,0.0,0.0,0.0,3.0715878,2.423746,3.7412884,0.0,3.0715878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.423746,3.0715878,0.0,0.0,0.0,0.0,3.0715878,0.0,0.055186734
W38872,0.0,1.9853241,0.0,0.0,0.0,1.9853241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9853241,0.0,0.0,0.0,0.0,0.0,1.9853241,0.0,0.0,0.0,0.0,0.0,2.6073318,3.2629168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4783757,0.0,0.0,3.2629168,0.0,0.0,0.0,0.0,0.0,2.6073318,0.0,0.0,0.0,2.6073318,1.9853241,0.0,0.0,0.0,0.0,0.0,1.9853241,0.0,0.0,0.0,1.9853241,0.0,1.9853241,0.0,0.0,1.9853241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2498584,1.9853241,0.0,0.0,0.0,0.0,0.0,0.0,1.9853241,1.9853241,0.0,0.0,0.0,0.0,0.0,1.9853241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.655541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.155974,0.0,0.0,1.9853241,0.0,0.0,0.0,0.0,0.0,0.0,1.9853241,0.0,1.9853241,1.9853241,0.0,0.0,0.0,2.987913,0.0,0.0,3.4783757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6073318,0.0,0.0,0.0,0.0,0.0,0.0,3.4783757,3.9367402,2.987913,2.6073318,0.0,0.0,0.0,1.9853241,1.9853241,1.9853241,0.0,0.0,0.0,0.0,0.0,2.6073318,0.0,1.9853241,0.0,0.0,0.0,2.6073318,3.2629168,0.0,0.0,1.9853241,1.9853241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18386352
